genres,user_id,playtime_forever,year
Action,kongtape,0.0,2004
Action,76561198094630961,0.0,2004
Action,76561198028895010,0.0,2004
Action,diego9031,38.0,2004
Action,jarrodtrim,72.0,2004
Action,76561197977385164,0.0,2004
Action,76561198086878953,0.0,2004
Action,76561198070194565,2267.0,2004
Action,Rivtex,3.0,2004
Action,UTNerd24,9.0,2004
Action,sandwiches1,0.0,2004
Action,kube134,15.0,2004
Action,Posiblydead,0.0,2004
Action,sad-commie,0.0,2004
Action,76561198030567998,0.0,2004
Action,therealmorty,60.0,2004
Action,itslonk,8.0,2004
Action,PyroCreed,124.0,2004
Action,76561198081962345,0.0,2004
Action,xfluttersx,0.0,2004
Action,Hirukaz,0.0,2004
Action,shinra420,112.0,2004
Action,Xx-Woods,0.0,2004
Action,kevinator23,0.0,2004
Action,Bluezap1,0.0,2004
Action,jonasdbomb,0.0,2004
Action,76561198079106676,0.0,2004
Action,Sanctus94,43.0,2004
Action,AVATAR715,35.0,2004
Action,76561197994493402,0.0,2004
Action,DieMadchenschanderin,0.0,2004
Action,GGargula,0.0,2004
Action,Magjiikal,0.0,2004
Action,ohnospaghet,365.0,2004
Action,2d4nk4m3,11.0,2004
Action,exiaez,0.0,2004
Action,BURNINGchicken3,0.0,2004
Action,EizanAratoFujimaki,1897.0,2004
Action,POOTISSPENSOR,33.0,2004
Action,ZyhgarThestarweaver,0.0,2004
Action,washington_,0.0,2004
Action,76561198088944293,219.0,2004
Action,Pyromanic,0.0,2004
Action,CobRazor,13.0,2004
Action,PabloSanches,3288.0,2004
Action,76561198069713121,0.0,2004
Action,1337lolroflmao,0.0,2004
Action,IAA_Recon_Dropbear,0.0,2004
Action,OzfurAtlas,0.0,2004
Action,76561198044169764,3.0,2004
Action,66666669999999,0.0,2004
Action,76561198061174192,0.0,2004
Action,Wilfire77,48.0,2004
Action,76561198042730234,13.0,2004
Action,76561198060808273,0.0,2004
Action,Mastic,0.0,2004
Action,deathnz1,0.0,2004
Action,readingthis4noobs,0.0,2004
Action,redsncrimson,0.0,2004
Action,pikawuu2,0.0,2004
Action,76561198045754869,99.0,2004
Action,76561198076098774,29.0,2004
Action,76561197998052647,0.0,2004
Action,adohya343,0.0,2004
Action,iamthetrashlord,0.0,2004
Action,76561198041808338,0.0,2004
Action,76561197995322437,0.0,2004
Action,76561198096220900,0.0,2004
Action,mrpfresh,20.0,2004
Action,GamerFag,0.0,2004
Action,76561197970628046,0.0,2004
Action,76561198013858002,0.0,2004
Action,76561198002820828,0.0,2004
Action,chidori_647,0.0,2004
Action,76561198007584361,0.0,2004
Action,-GM-Dragon,0.0,2004
Action,Thatishayden,0.0,2004
Action,76561197962104795,7.0,2004
Action,76561198054465623,40.0,2004
Action,76561198074257942,0.0,2004
Action,Aaron_ggf,0.0,2004
Action,LightfootSword7,171.0,2004
Action,Acidius99,0.0,2004
Action,acorn13,162.0,2004
Action,adamcookie,0.0,2004
Action,AddzyTheBaddzy,20.0,2004
Action,76561197997824340,9.0,2004
Action,matto1499,140.0,2004
Action,76561198090899557,0.0,2004
Action,aeryal,0.0,2004
Action,76561198029090446,96.0,2004
Action,76561197968819541,230.0,2004
Action,76561198015968275,0.0,2004
Action,Agiegamma,0.0,2004
Action,Agronoth,0.0,2004
Action,Ricardio556,0.0,2004
Action,SlutOnTheSpit,0.0,2004
Action,WestyGaming,468.0,2004
Action,76561198067713802,12.0,2004
Action,76561198003056556,0.0,2004
Action,76561198063941075,0.0,2004
Action,76561198056092813,0.0,2004
Action,76561198034129825,2718.0,2004
Action,76561198036955150,9.0,2004
Action,Jupeter117,4.0,2004
Action,76561198009001563,7.0,2004
Action,76561198057869849,0.0,2004
Action,AMV72,0.0,2004
Action,76561198058301224,0.0,2004
Action,76561198034868596,0.0,2004
Action,Andraison,0.0,2004
Action,76561198026258913,0.0,2004
Action,76561198099625419,0.0,2004
Action,76561198084032274,0.0,2004
Action,uradumbtit,0.0,2004
Action,1234865654,0.0,2004
Action,76561197992148038,0.0,2004
Action,76561198034942509,0.0,2004
Action,76561198039441595,98.0,2004
Action,Apollopepsi,28.0,2004
Action,Aquilares,675.0,2004
Action,76561197974500703,1.0,2004
Action,76561198067188826,0.0,2004
Action,76561197974465310,0.0,2004
Action,76561198088538797,115.0,2004
Action,rotflmaoman,0.0,2004
Action,armouredmarshmallow,33.0,2004
Action,darrenfordfalcon,0.0,2004
Action,arronlim13,1.0,2004
Action,ARTHERDUNGER10,6.0,2004
Action,Mackus1011,67.0,2004
Action,darkmassieh,19.0,2004
Action,omgihaveawebpage,0.0,2004
Action,Aurora99,0.0,2004
Action,scroopy22,28.0,2004
Action,auzmoz,143168.0,2004
Action,76561198009353440,0.0,2004
Action,-Azsael-,0.0,2004
Action,hoarbiscuit,12.0,2004
Action,bohgeraltofrivia,5.0,2004
Action,BAW_Killer,0.0,2004
Action,moriceplease,23.0,2004
Action,gamerdude7892,0.0,2004
Action,76561197970168558,7.0,2004
Action,hamfritta,1.0,2004
Action,76561198064579722,0.0,2004
Action,crispymemesmantheyremyfavourite,0.0,2004
Action,420Blz,6.0,2004
Action,76561198075039895,0.0,2004
Action,76561197994407780,310.0,2004
Action,SergeantBash111,0.0,2004
Action,76561198070735033,0.0,2004
Action,76561198010642927,0.0,2004
Action,76561198047208452,0.0,2004
Action,generalale,8.0,2004
Action,76561198072652548,0.0,2004
Action,brodo764,0.0,2004
Action,76561198047304525,0.0,2004
Action,76561197994969639,0.0,2004
Action,76561197960694096,205.0,2004
Action,76561198027081791,138.0,2004
Action,Too_1337,53.0,2004
Action,76561198069143001,0.0,2004
Action,76561198074755143,1.0,2004
Action,CHAAANG,12.0,2004
Action,bitmat,0.0,2004
Action,76561198028483487,194.0,2004
Action,180577,3419.0,2004
Action,BlackHeart,1715.0,2004
Action,76561198007478325,0.0,2004
Action,76561197988976770,44.0,2004
Action,76561198044500343,0.0,2004
Action,76561198083368833,0.0,2004
Action,FHK,0.0,2004
Action,76561198030735076,0.0,2004
Action,Bluegills,8424.0,2004
Action,rrbr,29.0,2004
Action,13lazer,19.0,2004
Action,76561197999613236,30.0,2004
Action,bobsterman,0.0,2004
Action,76561198062403736,0.0,2004
Action,boogs17,0.0,2004
Action,knuckleface,42.0,2004
Action,76561197977543317,0.0,2004
Action,boydo,0.0,2004
Action,BrutalLegend69,79.0,2004
Action,76561198007539695,0.0,2004
Action,saint556,0.0,2004
Action,xythesis,1.0,2004
Action,76561198040467357,35.0,2004
Action,Vladimirputinisgreatman,0.0,2004
Action,sdarkneeds,9.0,2004
Action,Brutaka3,462.0,2004
Action,76561198110065267,0.0,2004
Action,thebtb,0.0,2004
Action,76561198105270589,0.0,2004
Action,notbudds,31.0,2004
Action,76561198041518533,6.0,2004
Action,76561198025636863,0.0,2004
Action,76561197978008006,0.0,2004
Action,76561198074561346,36.0,2004
Action,76561198087011672,28.0,2004
Action,Butterz,0.0,2004
Action,C13GE,12.0,2004
Action,Cabjoy,0.0,2004
Action,76561198059718900,0.0,2004
Action,calypto52,0.0,2004
Action,camquarter,681.0,2004
Action,76561197970982479,696.0,2004
Action,js41637,750.0,2004
Action,evcentric,1323.0,2004
Action,Riot-Punch,92.0,2004
Action,doctr,89.0,2004
Action,MinxIsBetterThanPotatoes,1299.0,2004
Action,NitemarePK,317.0,2004
Action,themanwich,219.0,2004
Action,maplemage,676.0,2004
Action,corrupted_soul,736.0,2004
Action,cadmusthreepointoh,0.0,2004
Action,76561198064823719,2261.0,2004
Action,76561198089393905,0.0,2004
Action,WeiEDKrSat,30.0,2004
Action,thequeenpanda,487.0,2004
Action,death-hunter,990.0,2004
Action,bbaekhyun,0.0,2004
Action,PPanther,785.0,2004
Action,ABSOLUTLY_NOTHING,572.0,2004
Action,Fr0stedLine,272.0,2004
Action,76561198058373434,260.0,2004
Action,KanadeTheNeko,1406.0,2004
Action,GoAwayZach,2583.0,2004
Action,76561198054540475,89.0,2004
Action,76561198061252210,1250.0,2004
Action,76561198099905030,875.0,2004
Action,kongtape,777.0,2004
Action,boydeer,0.0,2004
Action,76561198094630961,499.0,2004
Action,diego9031,1058.0,2004
Action,76561198078738103,472.0,2004
Action,76561197977385164,0.0,2004
Action,76561198086878953,1516.0,2004
Action,firefreddy,93.0,2004
Action,UTNerd24,731.0,2004
Action,sandwiches1,209.0,2004
Action,CaptianAutismo,23.0,2004
Action,kube134,7.0,2004
Action,iamthekingofbrowntown,904.0,2004
Action,Posiblydead,987.0,2004
Action,sad-commie,1.0,2004
Action,76561198030567998,54.0,2004
Action,therealmorty,942.0,2004
Action,itslonk,514.0,2004
Action,76561198056857968,15.0,2004
Action,76561198081962345,809.0,2004
Action,xfluttersx,287.0,2004
Action,Hirukaz,612.0,2004
Action,Xx-Woods,780.0,2004
Action,kevinator23,1991.0,2004
Action,Bluezap1,1.0,2004
Action,jonasdbomb,1087.0,2004
Action,76561198079106676,270.0,2004
Action,Sanctus94,1135.0,2004
Action,76561197990792016,73.0,2004
Action,AVATAR715,97.0,2004
Action,76561197994493402,0.0,2004
Action,DieMadchenschanderin,78.0,2004
Action,GGargula,408.0,2004
Action,Myther43,40.0,2004
Action,Magjiikal,623.0,2004
Action,2d4nk4m3,754.0,2004
Action,exiaez,650.0,2004
Action,BURNINGchicken3,298.0,2004
Action,EizanAratoFujimaki,4588.0,2004
Action,POOTISSPENSOR,236.0,2004
Action,ZyhgarThestarweaver,1308.0,2004
Action,washington_,913.0,2004
Action,76561198088944293,237.0,2004
Action,Pyromanic,234.0,2004
Action,CobRazor,237.0,2004
Action,76561198062876401,361.0,2004
Action,PabloSanches,804.0,2004
Action,76561198069713121,0.0,2004
Action,1337lolroflmao,41.0,2004
Action,76561198151645088,1393.0,2004
Action,IAA_Recon_Dropbear,54.0,2004
Action,OzfurAtlas,1072.0,2004
Action,76561198044169764,794.0,2004
Action,66666669999999,820.0,2004
Action,76561198061174192,196.0,2004
Action,Wilfire77,2085.0,2004
Action,76561198042730234,0.0,2004
Action,76561198060808273,0.0,2004
Action,Mastic,0.0,2004
Action,Scooterinooo,418.0,2004
Action,tarjla,184.0,2004
Action,deathnz1,406.0,2004
Action,readingthis4noobs,1177.0,2004
Action,76561198084698198,2495.0,2004
Action,redsncrimson,2068.0,2004
Action,H1DD3NT3RR0R,327.0,2004
Action,pikawuu2,0.0,2004
Action,76561198045754869,32.0,2004
Action,76561198048417105,438.0,2004
Action,76561197998052647,95.0,2004
Action,adohya343,0.0,2004
Action,3xotic26,110.0,2004
Action,iamthetrashlord,1019.0,2004
Action,76561198041808338,3320.0,2004
Action,76561198016685643,560.0,2004
Action,76561197995322437,213.0,2004
Action,imsojipper,239.0,2004
Action,76561198096220900,123.0,2004
Action,76561198084542731,178.0,2004
Action,mrpfresh,574.0,2004
Action,GamerFag,4118.0,2004
Action,76561197970628046,655.0,2004
Action,76561198013858002,160.0,2004
Action,76561198045133986,1297.0,2004
Action,76561198002820828,49.0,2004
Action,chidori_647,130.0,2004
Action,76561198007584361,152.0,2004
Action,ulramite,13.0,2004
Action,Thatishayden,0.0,2004
Action,76561197962104795,665.0,2004
Action,76561198054465623,669.0,2004
Action,76561198074257942,0.0,2004
Action,Aaron_ggf,0.0,2004
Action,LightfootSword7,508.0,2004
Action,express157,243.0,2004
Action,Acidius99,264.0,2004
Action,acorn13,84.0,2004
Action,adamcookie,134.0,2004
Action,mradobe7,109.0,2004
Action,matto1499,132.0,2004
Action,76561198090899557,1361.0,2004
Action,advenger95,712.0,2004
Action,aeryal,0.0,2004
Action,76561198029090446,1947.0,2004
Action,76561197968819541,0.0,2004
Action,76561198015968275,0.0,2004
Action,Agiegamma,698.0,2004
Action,Agronoth,0.0,2004
Action,Ricardio556,344.0,2004
Action,SlutOnTheSpit,56.0,2004
Action,WestyGaming,990.0,2004
Action,NaruseAiria,87.0,2004
Action,76561198003056556,726.0,2004
Action,76561198063941075,354.0,2004
Action,76561198056092813,535.0,2004
Action,76561198034129825,917.0,2004
Action,76561198075935236,155.0,2004
Action,Jupeter117,27.0,2004
Action,gsgg,219.0,2004
Action,76561198057869849,9.0,2004
Action,AMV72,341.0,2004
Action,76561198085956238,232.0,2004
Action,76561198058301224,0.0,2004
Action,76561198048401235,46.0,2004
Action,76561198050465176,0.0,2004
Action,76561198026258913,505.0,2004
Action,76561198099625419,1057.0,2004
Action,76561198084032274,566.0,2004
Action,uradumbtit,136.0,2004
Action,1234865654,1033.0,2004
Action,76561197992148038,848.0,2004
Action,76561198039441595,1235.0,2004
Action,Apollopepsi,687.0,2004
Action,benjamin27,222.0,2004
Action,Aquilares,120.0,2004
Action,76561198012909706,1525.0,2004
Action,76561198040530605,232.0,2004
Action,76561197974500703,1791.0,2004
Action,76561198067188826,93.0,2004
Action,76561197974465310,0.0,2004
Action,sweep6060,860.0,2004
Action,76561198088538797,2932.0,2004
Action,rotflmaoman,204.0,2004
Action,armouredmarshmallow,2017.0,2004
Action,darrenfordfalcon,145.0,2004
Action,76561198020928326,674.0,2004
Action,ARTHERDUNGER10,0.0,2004
Action,Mackus1011,927.0,2004
Action,ARZARNAR,951.0,2004
Action,darkmassieh,753.0,2004
Action,assassin_warman,834.0,2004
Action,Aurora99,0.0,2004
Action,scroopy22,190.0,2004
Action,auzzie_96,19.0,2004
Action,76561198009353440,0.0,2004
Action,76561198082020576,99.0,2004
Action,-Azsael-,605.0,2004
Action,hoarbiscuit,727.0,2004
Action,bohgeraltofrivia,1742.0,2004
Action,BAW_Killer,1.0,2004
Action,moriceplease,0.0,2004
Action,gamerdude7892,0.0,2004
Action,76561197970168558,127.0,2004
Action,76561198018950738,655.0,2004
Action,hamfritta,583.0,2004
Action,76561198064579722,139.0,2004
Action,crispymemesmantheyremyfavourite,373.0,2004
Action,420Blz,1220.0,2004
Action,76561198075039895,83.0,2004
Action,76561197994407780,159.0,2004
Action,SergeantBash111,878.0,2004
Action,76561198010642927,1190.0,2004
Action,76561198047208452,1.0,2004
Action,generalale,130.0,2004
Action,76561198072652548,1549.0,2004
Action,Infixation,3.0,2004
Action,brodo764,780.0,2004
Action,76561198047304525,777.0,2004
Action,76561197994969639,0.0,2004
Action,76561197960694096,913.0,2004
Action,76561198027081791,972.0,2004
Action,Too_1337,654.0,2004
Action,76561198074755143,31.0,2004
Action,76561198050404009,1934.0,2004
Action,76561198030636321,55.0,2004
Action,76561198035363871,981.0,2004
Action,bioturdz,322.0,2004
Action,CHAAANG,1414.0,2004
Action,bitmat,1004.0,2004
Action,76561198028483487,157.0,2004
Action,180577,1219.0,2004
Action,BlackHeart,741.0,2004
Action,Blackhawk611,65.0,2004
Action,MRSALM0N,549.0,2004
Action,76561198007478325,0.0,2004
Action,76561198044500343,741.0,2004
Action,76561198083368833,758.0,2004
Action,FHK,755.0,2004
Action,76561198030735076,155.0,2004
Action,Bluegills,5103.0,2004
Action,13lazer,564.0,2004
Action,76561198070259755,204.0,2004
Action,76561197999613236,2402.0,2004
Action,bobsterman,620.0,2004
Action,Bonesdontrattlethem,872.0,2004
Action,76561198062403736,603.0,2004
Action,boogs17,0.0,2004
Action,76561198064747645,222.0,2004
Action,knuckleface,64.0,2004
Action,76561197977543317,0.0,2004
Action,boydo,0.0,2004
Action,BrutalLegend69,675.0,2004
Action,76561198007539695,512.0,2004
Action,76561198064026657,157.0,2004
Action,76561198024450886,1.0,2004
Action,saint556,489.0,2004
Action,Brayneeah,1148.0,2004
Action,xythesis,554.0,2004
Action,76561198040467357,527.0,2004
Action,brocky0405,260.0,2004
Action,Vladimirputinisgreatman,113.0,2004
Action,sdarkneeds,0.0,2004
Action,Brutaka3,1518.0,2004
Action,76561198110065267,765.0,2004
Action,thebtb,80.0,2004
Action,76561198105270589,835.0,2004
Action,notbudds,912.0,2004
Action,76561198041518533,454.0,2004
Action,76561198025636863,1154.0,2004
Action,76561197978008006,0.0,2004
Action,BurningCassette,895.0,2004
Action,76561198087011672,0.0,2004
Action,76561198105846578,1.0,2004
Action,76561198079326390,81.0,2004
Action,897w463824638109276,347.0,2004
Action,Butterz,105.0,2004
Action,C13GE,267.0,2004
Action,C14M8S,437.0,2004
Action,1122305938,1894.0,2004
Action,Cabjoy,399.0,2004
Action,76561198053685392,1.0,2004
Action,76561198059718900,293.0,2004
Action,76561198044402508,545.0,2004
Action,calypto52,737.0,2004
Action,camduman,87.0,2004
Action,camquarter,400.0,2004
Action,aquelecaraqfazaquilo,780.0,2004
"Strategy, RPG, Indie",76561198007539695,0.0,2005
RPG,76561197970982479,2.0,2005
RPG,js41637,0.0,2005
RPG,Riot-Punch,1.0,2005
RPG,doctr,280.0,2005
RPG,maplemage,0.0,2005
RPG,cadmusthreepointoh,0.0,2005
RPG,76561198056857968,0.0,2005
RPG,BURNINGchicken3,1.0,2005
RPG,76561198060808273,0.0,2005
RPG,tbimperator,303.0,2005
RPG,Aaron_ggf,44.0,2005
RPG,AMV72,0.0,2005
RPG,76561198039441595,0.0,2005
RPG,76561198012909706,1422.0,2005
RPG,76561198030943851,2316.0,2005
RPG,76561198053071988,224.0,2005
RPG,scroopy22,664.0,2005
RPG,-Azsael-,0.0,2005
RPG,BAW_Killer,114.0,2005
RPG,hamfritta,0.0,2005
RPG,H-Alo,496.0,2005
RPG,76561198027081791,590.0,2005
RPG,76561198028483487,0.0,2005
RPG,rrbr,329.0,2005
RPG,boogs17,0.0,2005
RPG,knuckleface,0.0,2005
RPG,76561198007539695,0.0,2005
RPG,76561198064026657,0.0,2005
RPG,spike_heart,0.0,2005
RPG,BugsyBro,15.0,2005
RPG,1122305938,0.0,2005
RPG,Cabjoy,3.0,2005
RPG,calypto52,763.0,2005
"Indie, Strategy",js41637,0.0,2005
"Indie, Strategy",doctr,1.0,2005
"Indie, Strategy",NitemarePK,0.0,2005
"Indie, Strategy",cadmusthreepointoh,0.0,2005
"Indie, Strategy",ABSOLUTLY_NOTHING,0.0,2005
"Indie, Strategy",kube134,7.0,2005
"Indie, Strategy",sad-commie,8.0,2005
"Indie, Strategy",jonasdbomb,0.0,2005
"Indie, Strategy",DieMadchenschanderin,12.0,2005
"Indie, Strategy",CobRazor,0.0,2005
"Indie, Strategy",76561198055094875,0.0,2005
"Indie, Strategy",IAA_Recon_Dropbear,0.0,2005
"Indie, Strategy",76561198061174192,0.0,2005
"Indie, Strategy",maxpaynepillkiller,0.0,2005
"Indie, Strategy",gsgg,11.0,2005
"Indie, Strategy",76561198098156489,0.0,2005
"Indie, Strategy",AMV72,0.0,2005
"Indie, Strategy",76561198058301224,21.0,2005
"Indie, Strategy",76561198034942509,0.0,2005
"Indie, Strategy",76561198012909706,1508.0,2005
"Indie, Strategy",ARTHERDUNGER10,1.0,2005
"Indie, Strategy",darkmassieh,13.0,2005
"Indie, Strategy",Azrafael,0.0,2005
"Indie, Strategy",crispymemesmantheyremyfavourite,0.0,2005
"Indie, Strategy",76561198043660058,1.0,2005
"Indie, Strategy",BITCHPLESE,0.0,2005
"Indie, Strategy",76561198007342405,0.0,2005
"Indie, Strategy",bitmat,0.0,2005
"Indie, Strategy",13lazer,0.0,2005
"Indie, Strategy",Bonesdontrattlethem,21.0,2005
"Indie, Strategy",boogs17,0.0,2005
"Indie, Strategy",dicksoutforboromir,0.0,2005
"Indie, Strategy",boydo,0.0,2005
"Indie, Strategy",Vladimirputinisgreatman,3.0,2005
"Indie, Strategy",76561197988846047,0.0,2005
"Indie, Strategy",76561198079326390,0.0,2005
"Indie, Strategy",1122305938,1.0,2005
"Indie, Strategy",calypto52,118.0,2005
Indie,76561197968819541,0.0,2005
RPG,AMV72,0.0,2005
RPG,76561198058301224,0.0,2005
RPG,-Azsael-,2594.0,2005
RPG,76561198010642927,1.0,2005
RPG,Infixation,0.0,2005
RPG,76561198027081791,0.0,2005
RPG,76561198007478325,0.0,2005
RPG,Bluegills,0.0,2005
RPG,76561198007539695,0.0,2005
RPG,76561197988846047,91.0,2005
Action,evcentric,923.0,2006
Action,Riot-Punch,0.0,2006
Action,maplemage,0.0,2006
Action,76561198100701221,646.0,2006
Action,kongtape,48.0,2006
Action,kube134,25.0,2006
Action,yookobz,0.0,2006
Action,sad-commie,0.0,2006
Action,jonasdbomb,0.0,2006
Action,76561198088944293,0.0,2006
Action,mrpfresh,10922.0,2006
Action,76561198002820828,0.0,2006
Action,chidori_647,0.0,2006
Action,acorn13,318.0,2006
Action,76561197997824340,1.0,2006
Action,NaruseAiria,0.0,2006
Action,76561198056092813,764.0,2006
Action,mintifreshbadger,13.0,2006
Action,76561198058301224,0.0,2006
Action,76561198039441595,0.0,2006
Action,Aquilares,3115.0,2006
Action,Array71,147.0,2006
Action,arewefaded,30.0,2006
Action,76561198044593618,40.0,2006
Action,420Blz,266.0,2006
Action,76561198095142204,0.0,2006
Action,180577,8579.0,2006
Action,76561198007478325,0.0,2006
Action,Bluegills,0.0,2006
Action,76561198007539695,256.0,2006
Action,76561198040467357,18.0,2006
Action,76561197988846047,0.0,2006
Action,Brutaka3,5.0,2006
Action,C13GE,2.0,2006
Strategy,js41637,0.0,2006
Strategy,chidori_647,0.0,2006
Strategy,AMV72,0.0,2006
Strategy,76561198007539695,0.0,2006
Strategy,therealmorty,10.0,2006
Strategy,DieMadchenschanderin,194.0,2006
Strategy,PabloSanches,0.0,2006
Strategy,mrpfresh,0.0,2006
Strategy,76561198068565589,0.0,2006
Strategy,altas2011,0.0,2006
Strategy,76561198058301224,22.0,2006
Strategy,76561198227794828,0.0,2006
Strategy,76561198045071942,0.0,2006
Strategy,76561198049456280,0.0,2006
Action,76561197970982479,0.0,2006
Action,js41637,0.0,2006
Action,evcentric,0.0,2006
Action,Riot-Punch,0.0,2006
Action,doctr,0.0,2006
Action,MinxIsBetterThanPotatoes,0.0,2006
Action,NitemarePK,0.0,2006
Action,themanwich,0.0,2006
Action,maplemage,0.0,2006
Action,corrupted_soul,0.0,2006
Action,cadmusthreepointoh,0.0,2006
Action,76561198064823719,0.0,2006
Action,76561198089393905,0.0,2006
Action,thequeenpanda,0.0,2006
Action,death-hunter,0.0,2006
Action,bbaekhyun,0.0,2006
Action,Moomfina,0.0,2006
Action,PPanther,0.0,2006
Action,ABSOLUTLY_NOTHING,0.0,2006
Action,Fr0stedLine,0.0,2006
Action,GoAwayZach,0.0,2006
Action,kongtape,0.0,2006
Action,76561198094630961,0.0,2006
Action,diego9031,0.0,2006
Action,76561198086878953,0.0,2006
Action,Rivtex,1.0,2006
Action,UTNerd24,0.0,2006
Action,sandwiches1,0.0,2006
Action,kube134,0.0,2006
Action,gdxsd,1.0,2006
Action,Posiblydead,0.0,2006
Action,sad-commie,0.0,2006
Action,76561198030567998,0.0,2006
Action,therealmorty,0.0,2006
Action,itslonk,0.0,2006
Action,76561198081962345,0.0,2006
Action,Hirukaz,0.0,2006
Action,Xx-Woods,0.0,2006
Action,kevinator23,0.0,2006
Action,Bluezap1,0.0,2006
Action,jonasdbomb,0.0,2006
Action,76561198079106676,0.0,2006
Action,Sanctus94,0.0,2006
Action,AVATAR715,0.0,2006
Action,76561197994493402,0.0,2006
Action,DieMadchenschanderin,0.0,2006
Action,GGargula,0.0,2006
Action,Magjiikal,0.0,2006
Action,2d4nk4m3,5.0,2006
Action,exiaez,0.0,2006
Action,BURNINGchicken3,0.0,2006
Action,EizanAratoFujimaki,5.0,2006
Action,POOTISSPENSOR,5.0,2006
Action,ZyhgarThestarweaver,0.0,2006
Action,washington_,0.0,2006
Action,76561198088944293,0.0,2006
Action,Pyromanic,0.0,2006
Action,CobRazor,4.0,2006
Action,PabloSanches,0.0,2006
Action,76561198069713121,61.0,2006
Action,1337lolroflmao,0.0,2006
Action,IAA_Recon_Dropbear,0.0,2006
Action,OzfurAtlas,0.0,2006
Action,76561198044169764,8.0,2006
Action,66666669999999,0.0,2006
Action,Wilfire77,0.0,2006
Action,76561198042730234,0.0,2006
Action,76561198060808273,0.0,2006
Action,Mastic,0.0,2006
Action,deathnz1,0.0,2006
Action,readingthis4noobs,65.0,2006
Action,redsncrimson,0.0,2006
Action,pikawuu2,0.0,2006
Action,76561198045754869,1.0,2006
Action,76561197998052647,0.0,2006
Action,adohya343,0.0,2006
Action,iamthetrashlord,0.0,2006
Action,76561198041808338,0.0,2006
Action,76561197995322437,0.0,2006
Action,76561198096220900,13.0,2006
Action,mrpfresh,4.0,2006
Action,GamerFag,0.0,2006
Action,76561197970628046,0.0,2006
Action,76561198013858002,0.0,2006
Action,76561198002820828,0.0,2006
Action,76561198007584361,0.0,2006
Action,Thatishayden,0.0,2006
Action,76561198054465623,0.0,2006
Action,76561198074257942,0.0,2006
Action,LightfootSword7,0.0,2006
Action,Acidius99,0.0,2006
Action,acorn13,0.0,2006
Action,adamcookie,0.0,2006
Action,AddzyTheBaddzy,0.0,2006
Action,matto1499,0.0,2006
Action,76561198090899557,0.0,2006
Action,aeryal,0.0,2006
Action,76561198029090446,0.0,2006
Action,76561197968819541,0.0,2006
Action,76561198015968275,0.0,2006
Action,Agiegamma,0.0,2006
Action,Agronoth,0.0,2006
Action,Ricardio556,0.0,2006
Action,SlutOnTheSpit,0.0,2006
Action,WestyGaming,1.0,2006
Action,76561198067713802,0.0,2006
Action,76561198003056556,0.0,2006
Action,76561198063941075,0.0,2006
Action,76561198056092813,0.0,2006
Action,76561198034129825,4.0,2006
Action,Jupeter117,0.0,2006
Action,76561198057869849,0.0,2006
Action,AMV72,0.0,2006
Action,76561198058301224,0.0,2006
Action,76561198026258913,0.0,2006
Action,76561198099625419,0.0,2006
Action,76561198084032274,0.0,2006
Action,uradumbtit,0.0,2006
Action,1234865654,0.0,2006
Action,76561197992148038,0.0,2006
Action,76561198039441595,0.0,2006
Action,Apollopepsi,0.0,2006
Action,76561197974500703,0.0,2006
Action,76561198067188826,0.0,2006
Action,76561198088538797,0.0,2006
Action,rotflmaoman,0.0,2006
Action,armouredmarshmallow,58.0,2006
Action,darrenfordfalcon,0.0,2006
Action,arronlim13,0.0,2006
Action,ARTHERDUNGER10,0.0,2006
Action,Mackus1011,0.0,2006
Action,darkmassieh,3.0,2006
Action,omgihaveawebpage,2.0,2006
Action,Aurora99,0.0,2006
Action,76561198009353440,0.0,2006
Action,-Azsael-,0.0,2006
Action,hoarbiscuit,4.0,2006
Action,bohgeraltofrivia,0.0,2006
Action,BAW_Killer,0.0,2006
Action,gamerdude7892,0.0,2006
Action,76561197970168558,0.0,2006
Action,hamfritta,0.0,2006
Action,76561198064579722,0.0,2006
Action,crispymemesmantheyremyfavourite,0.0,2006
Action,420Blz,0.0,2006
Action,76561198075039895,0.0,2006
Action,76561197994407780,0.0,2006
Action,SergeantBash111,0.0,2006
Action,76561198070735033,0.0,2006
Action,76561198010642927,0.0,2006
Action,76561198047208452,0.0,2006
Action,generalale,0.0,2006
Action,76561198072652548,0.0,2006
Action,brodo764,0.0,2006
Action,76561198047304525,0.0,2006
Action,76561197994969639,0.0,2006
Action,76561197960694096,0.0,2006
Action,76561198027081791,0.0,2006
Action,Too_1337,0.0,2006
Action,76561198074755143,0.0,2006
Action,CHAAANG,0.0,2006
Action,bitmat,0.0,2006
Action,BlackHeart,0.0,2006
Action,76561198007478325,0.0,2006
Action,76561197988976770,0.0,2006
Action,76561198044500343,0.0,2006
Action,76561198083368833,0.0,2006
Action,FHK,0.0,2006
Action,76561198030735076,0.0,2006
Action,Bluegills,6.0,2006
Action,13lazer,0.0,2006
Action,76561197999613236,0.0,2006
Action,bobsterman,0.0,2006
Action,76561198062403736,0.0,2006
Action,boogs17,0.0,2006
Action,boydo,0.0,2006
Action,BrutalLegend69,48.0,2006
Action,76561198007539695,0.0,2006
Action,saint556,0.0,2006
Action,xythesis,0.0,2006
Action,76561198040467357,0.0,2006
Action,Vladimirputinisgreatman,0.0,2006
Action,sdarkneeds,0.0,2006
Action,Brutaka3,0.0,2006
